,location,substrate,treatment,concentration,replicate,slope,int,slope.se,int.se,pval,rsq,n,year
718,RR,Gly-AMC,killed,250,A,77.73169151,4439.551523,27.8834362,74.7045234,0.219262384,0.885994135,3,2013
719,RR,Gly-AMC,killed,300,A,180.1749838,5295.637395,70.14637392,188.832674,0.236357085,0.868377528,3,2013
720,RR,Gly-AMC,killed,400,A,154.7001024,6461.760343,22.78537768,61.33779345,0.093096729,0.978767037,3,2013
721,RR,Gly-AMC,killed,400,B,281.8599069,6358.357749,4.242516179,11.42259493,0.009581589,0.999773493,3,2013
722,RR,Gly-AMC,killed,400,C,86.92053603,7100.099325,30.29396078,81.94004632,0.2134968,0.891687183,3,2013
723,RR,Gly-AMC,live,0,A,-48.0349427,533.369303,34.85577353,91.49778867,0.399621155,0.65507435,3,2013
724,RR,Gly-AMC,live,50,A,835.27042,2013.073276,36.48376207,95.89285678,0.02778924,0.998095779,3,2013
725,RR,Gly-AMC,live,100,A,1155.632566,3603.821715,400.7854054,1053.518564,0.212523093,0.892636007,3,2013
726,RR,Gly-AMC,live,150,A,1492.288183,4281.756967,162.1255523,427.6312221,0.068893602,0.98833455,3,2013
727,RR,Gly-AMC,live,200,A,1639.513432,5073.639802,97.0215272,255.9092855,0.03762938,0.9965103,3,2013
728,RR,Gly-AMC,live,250,A,1644.588673,5893.352717,136.6047213,360.7737519,0.052758533,0.993147789,3,2013
729,RR,Gly-AMC,live,300,A,1812.514896,6940.497821,278.4460296,735.4603304,0.097041501,0.976943762,3,2013
730,RR,Gly-AMC,live,400,A,2046.768739,8679.349709,403.0963481,1068.332075,0.123793398,0.962661756,3,2013
731,RR,Gly-AMC,live,400,B,2055.325944,8481.759346,340.0325181,901.1930951,0.104376766,0.973358879,3,2013
732,RR,Gly-AMC,live,400,C,1730.906487,9047.389104,675.8387441,1793.462241,0.236981562,0.867713556,3,2013
733,RR,GlyGlyArg-AMC,killed,0,A,-4.10503563,489.8029728,1.835305776,5.40582166,0.267653013,0.833412308,3,2013
734,RR,GlyGlyArg-AMC,killed,50,A,-8.754416787,1535.288182,0.778515109,2.293085922,0.056464959,0.992153813,3,2013
735,RR,GlyGlyArg-AMC,killed,100,A,-36.24327023,2495.907721,10.46270046,30.90992388,0.178915124,0.923074622,3,2013
736,RR,GlyGlyArg-AMC,killed,150,A,-52.88807533,3400.541289,9.809608217,28.98049547,0.116752581,0.966741833,3,2013
737,RR,GlyGlyArg-AMC,killed,200,A,-9.85885674,4333.999294,2.530236536,7.484540609,0.159934109,0.938203192,3,2013
738,RR,GlyGlyArg-AMC,killed,250,A,-17.82396516,5222.282406,4.560385752,13.53006954,0.159462727,0.93855929,3,2013
739,RR,GlyGlyArg-AMC,killed,300,A,-1.751015885,6106.820465,17.92835745,53.19109747,0.938019585,0.009448788,3,2013
740,RR,GlyGlyArg-AMC,killed,400,A,-2.985983796,7811.833028,16.25110063,48.45798165,0.884317542,0.032657985,3,2013
741,RR,GlyGlyArg-AMC,live,0,A,-28.75925522,507.539394,4.147783262,12.03949218,0.091187255,0.979623204,3,2013
742,RR,GlyGlyArg-AMC,live,50,A,-400.2345154,2387.086436,241.4182324,701.6374212,0.34553379,0.733223563,3,2013
743,RR,GlyGlyArg-AMC,live,100,A,619.622724,2696.316371,56.12398234,163.1139697,0.057506611,0.991862449,3,2013
744,RR,GlyGlyArg-AMC,live,150,A,749.7240372,3499.97418,135.4380375,395.3263201,0.113778578,0.968396749,3,2013
745,RR,GlyGlyArg-AMC,live,200,A,529.3185811,4853.137962,15.89545275,46.39679486,0.019111967,0.99909901,3,2013
746,RR,GlyGlyArg-AMC,live,250,A,723.645941,5373.51306,55.86783107,163.1109285,0.049051826,0.994074971,3,2013
747,RR,GlyGlyArg-AMC,live,300,A,538.2506358,6396.748517,3.775704818,11.05691206,0.004465669,0.999950795,3,2013
748,RR,GlyGlyArg-AMC,live,400,A,418.3779782,7982.793729,147.4347605,432.3007419,0.215691755,0.88953489,3,2013
749,RR,Leu-AMC,killed,0,A,-24.28973202,506.5928098,9.573383503,26.55627492,0.239011481,0.865545493,3,2013
750,RR,Leu-AMC,killed,50,A,2.45584989,908.3123252,1.133671224,3.148759211,0.275322516,0.824338631,3,2013
751,RR,Leu-AMC,killed,100,A,-17.84768212,1380.669978,5.716150016,15.87654307,0.197321284,0.906967379,3,2013
752,RR,Leu-AMC,killed,150,A,6.902794974,1771.633913,1.620007332,4.519759165,0.14675158,0.947796558,3,2013
753,RR,Leu-AMC,killed,200,A,14.47019868,2142.406733,5.448504196,15.20410387,0.229255568,0.875827815,3,2013
754,RR,Leu-AMC,killed,250,A,-19.64894684,2525.676028,20.0802738,56.10577932,0.506911298,0.489144612,3,2013
755,RR,Leu-AMC,killed,300,A,29.15747242,2903.177533,6.738097066,18.82674464,0.144580506,0.949303291,3,2013
756,RR,Leu-AMC,killed,400,A,37.41672925,3627.2244,8.451249186,23.68877648,0.141419131,0.951459901,3,2013
757,RR,Leu-AMC,killed,400,B,29.15848527,3638.184666,7.457778372,20.93079922,0.159408968,0.93859984,3,2013
758,RR,Leu-AMC,killed,400,C,27.51753156,3645.794764,1.554716012,4.363423941,0.035930251,0.996818008,3,2013
759,RR,Leu-AMC,live,0,A,-20.57392448,511.0052414,16.09866874,43.69601673,0.422693803,0.620242062,3,2013
760,RR,Leu-AMC,live,50,A,2690.247946,4265.533492,57.61468778,156.5807644,0.013631845,0.99954156,3,2013
761,RR,Leu-AMC,live,100,A,4165.282431,4419.48552,165.4924549,451.8215679,0.025280491,0.998423905,3,2013
762,RR,Leu-AMC,live,150,A,4865.94694,4781.712604,336.4262373,918.6642797,0.04394526,0.995242553,3,2013
763,RR,Leu-AMC,live,200,A,6441.627119,6634.769113,475.8358141,1299.343859,0.046941137,0.994573001,3,2013
764,RR,Leu-AMC,live,250,A,7174.420502,7965.569596,403.5407631,1106.955022,0.035770362,0.996846235,3,2013
765,RR,Leu-AMC,live,300,A,6302.492371,8087.349609,744.2263225,2041.491569,0.074828377,0.986247823,3,2013
766,RR,Leu-AMC,live,400,A,6568.694028,9778.119408,956.1520209,2622.826189,0.092021333,0.979251342,3,2013
767,RR,Leu-AMC,live,400,B,6957.023932,10472.04868,1336.875878,3672.603126,0.120860877,0.964388742,3,2013
768,RR,Leu-AMC,live,400,C,6588.506473,11064.10827,1415.177455,3913.002864,0.134696071,0.955897892,3,2013
769,RR,Pyr-AMC,killed,0,A,-4.048252014,487.8202143,0.300163515,0.859581175,0.047116878,0.994532363,3,2013
770,RR,Pyr-AMC,killed,50,A,-13.51828499,1419.308113,8.212498154,23.54806454,0.347545713,0.730423463,3,2013
771,RR,Pyr-AMC,killed,100,A,17.65807963,2246.308353,3.082807058,8.839471037,0.110034245,0.97042216,3,2013
772,RR,Pyr-AMC,killed,150,A,39.82345523,2982.400168,7.906713649,22.67127491,0.124774485,0.962075211,3,2013
773,RR,Pyr-AMC,killed,200,A,9.352786833,3890.69643,18.48420604,53.2322789,0.701790401,0.203836792,3,2013
774,RR,Pyr-AMC,killed,250,A,45.13601153,4631.606107,0.258980755,0.746003943,0.003652748,0.999967079,3,2013
775,RR,Pyr-AMC,killed,300,A,76.62042875,5354.383354,2.053124539,5.914103548,0.017054812,0.999282487,3,2013
776,RR,Pyr-AMC,killed,400,A,96.69555538,6919.804087,0.867609135,2.510061964,0.005711972,0.999919499,3,2013
777,RR,Pyr-AMC,killed,400,B,54.88709549,7053.731275,1.245638829,3.60373182,0.01444533,0.999485222,3,2013
778,RR,Pyr-AMC,killed,400,C,64.13135088,6925.854178,34.19206285,98.92034673,0.311828996,0.778660877,3,2013
779,RR,Pyr-AMC,live,0,A,-17.52412365,511.8477845,12.45116963,35.06322144,0.393271131,0.664525593,3,2013
780,RR,Pyr-AMC,live,50,A,12.37026648,1550.912576,13.31225586,37.53598919,0.523339622,0.46337105,3,2013
781,RR,Pyr-AMC,live,100,A,39.13043478,2385.927536,15.06131137,42.467725,0.233908049,0.870967742,3,2013
782,RR,Pyr-AMC,live,150,A,31.51472651,3188.809023,18.24362071,51.44074431,0.334068929,0.748998667,3,2013
783,RR,Pyr-AMC,live,200,A,69.54567443,4064.78739,21.39333415,60.5122879,0.189985709,0.913552905,3,2013
784,RR,Pyr-AMC,live,250,A,101.3604488,4730.628331,2.404951332,6.812692558,0.015102068,0.999437359,3,2013
785,RR,Pyr-AMC,live,300,A,126.4157865,5620.9691,3.207010142,9.113266883,0.016146783,0.999356841,3,2013
786,RR,Pyr-AMC,live,400,A,156.8560026,7166.816839,16.36601583,46.50682832,0.066184054,0.989230853,3,2013
787,RR,Pyr-AMC,live,400,B,145.6232363,7212.965754,14.06182827,39.95908595,0.061283958,0.990761713,3,2013
788,RR,Pyr-AMC,live,400,C,114.0064853,7158.485408,18.8681521,53.85325249,0.104414556,0.973339758,3,2013
789,SW,Arg-AMC,killed,0,A,20.04639605,153.6904262,0.656286197,1.8541295,0.020834448,0.998929347,3,2013
790,SW,Arg-AMC,killed,50,A,9573.355461,-5198.306343,3268.040515,9262.491389,0.209425337,0.89563012,3,2013
791,SW,Arg-AMC,killed,100,A,44.25921004,2103.580352,1.596606294,4.525647959,0.022955461,0.998700359,3,2013
792,SW,Arg-AMC,killed,150,A,75.22726065,2560.26139,7.005179174,19.94449497,0.059111708,0.991403171,3,2013
793,SW,Arg-AMC,killed,200,A,89.80205788,2851.760009,6.761475155,19.25295229,0.047842803,0.994362906,3,2013
794,SW,Arg-AMC,killed,250,A,129.5258306,3343.13321,29.35130698,83.57633504,0.141865851,0.951157856,3,2013
795,SW,Arg-AMC,killed,300,A,146.6346033,3524.10633,5.990360024,17.05948164,0.025992925,0.998333871,3,2013
796,SW,Arg-AMC,killed,400,A,162.5550096,4226.464146,32.56151913,93.02485722,0.125856138,0.961423456,3,2013
797,SW,Arg-AMC,killed,400,B,169.5620308,4217.340255,44.63944986,127.6726708,0.163880085,0.935184657,3,2013
798,SW,Arg-AMC,killed,400,C,151.1558961,4278.149382,36.80378727,105.2768936,0.152047099,0.944034218,3,2013
799,SW,Arg-AMC,live,0,A,142.6712635,78.61652796,56.10890374,156.398269,0.238538067,0.866052457,3,2013
800,SW,Arg-AMC,live,50,A,1237.302337,1415.322974,423.1880427,1183.456204,0.209799537,0.895270424,3,2013
801,SW,Arg-AMC,live,100,A,1231.874707,1715.45894,410.4945055,1148.012767,0.204772114,0.900057155,3,2013
802,SW,Arg-AMC,live,150,A,112.4820213,2925.578923,17.18018865,48.04910383,0.096489806,0.977203168,3,2013
803,SW,Arg-AMC,live,200,A,116.6055927,3565.499304,23.61871814,67.56341862,0.12722743,0.96058952,3,2013
804,SW,Arg-AMC,live,250,A,105.3703735,3471.713985,68.07507057,194.9527436,0.365163208,0.705523498,3,2013
805,SW,Arg-AMC,live,300,A,117.5343495,4159.232658,3.875058494,11.09735588,0.020981488,0.998914187,3,2013
806,SW,Arg-AMC,live,400,A,201.2841617,4632.712034,30.65427061,87.79286139,0.096213764,0.977332424,3,2013
807,SW,Arg-AMC,live,400,B,197.1183356,4397.62306,100.8599634,284.5824896,0.301084019,0.792513353,3,2013
808,SW,Arg-AMC,live,400,C,150.5642946,4771.978513,90.16325934,254.4010919,0.343496399,0.736049611,3,2013
809,SW,Gly-AMC,killed,0,A,24.02055579,140.2873112,4.597028616,13.33057569,0.12038003,0.96466816,3,2013
810,SW,Gly-AMC,killed,50,A,59.51539626,2766.420999,22.42660435,65.23591008,0.229415814,0.875661747,3,2013
811,SW,Gly-AMC,killed,100,A,88.49318526,3371.715295,15.56747331,45.2836405,0.110858085,0.969982099,3,2013
812,SW,Gly-AMC,killed,150,A,101.5821232,4032.209211,2.513033496,7.319741825,0.015746083,0.999388359,3,2013
813,SW,Gly-AMC,killed,200,A,152.9225205,5033.741426,8.134068959,23.69219704,0.033830425,0.997178722,3,2013
814,SW,Gly-AMC,killed,250,A,260.9161956,6460.822359,33.61949621,97.92389674,0.081580039,0.983668388,3,2013
815,SW,Gly-AMC,killed,300,A,176.0095911,5696.689425,36.78750012,107.4835701,0.131170653,0.958143913,3,2013
816,SW,Gly-AMC,killed,400,A,184.669896,6115.081569,44.74503866,130.7610899,0.151334793,0.944547471,3,2013
817,SW,Gly-AMC,killed,400,B,222.6355392,7124.12258,40.3832489,118.1467271,0.114232715,0.968146681,3,2013
818,SW,Gly-AMC,killed,400,C,229.0301885,6705.259183,45.58686203,133.3706102,0.125080013,0.961891655,3,2013
819,SW,Gly-AMC,live,0,A,20.79299392,145.3375967,7.470232589,21.46347168,0.219574207,0.885682607,3,2013
820,SW,Gly-AMC,live,50,A,43.37541312,3383.907424,6.172958884,17.73902924,0.089996021,0.980148586,3,2013
821,SW,Gly-AMC,live,100,A,76.86189522,3970.903831,3.513462764,10.09652257,0.02908052,0.997914827,3,2013
822,SW,Gly-AMC,live,150,A,99.78752754,4406.579731,3.155727747,9.097089341,0.020126056,0.999000892,3,2013
823,SW,Gly-AMC,live,200,A,157.9883897,4943.670116,17.5871792,50.70772326,0.070577581,0.987759665,3,2013
824,SW,Gly-AMC,live,250,A,199.4144372,5702.405856,5.377139054,15.50347989,0.017162066,0.999273436,3,2013
825,SW,Gly-AMC,live,300,A,235.4326272,5964.124343,32.206742,92.96304151,0.086551161,0.981630043,3,2013
826,SW,Gly-AMC,live,400,A,207.9934934,7231.12557,74.60810191,215.3917894,0.219256825,0.885999685,3,2013
827,SW,Gly-AMC,live,400,B,240.2574457,7313.093135,26.36109634,76.34231958,0.069571763,0.988104679,3,2013
828,SW,Gly-AMC,live,400,C,313.069157,6981.551489,15.84288775,45.88135426,0.032188732,0.997445668,3,2013
829,SW,GlyGlyArg-AMC,killed,0,A,21.56253018,139.6009657,5.724437676,17.90685887,0.1651996,0.93416033,3,2013
830,SW,GlyGlyArg-AMC,killed,50,A,78.50411581,3267.995175,1.401176498,4.395567077,0.011361467,0.999681534,3,2013
831,SW,GlyGlyArg-AMC,killed,100,A,95.64362759,3977.09885,1.862089819,5.841477299,0.012392812,0.9996211,3,2013
832,SW,GlyGlyArg-AMC,killed,150,A,158.6027533,5032.301944,32.65847432,102.4514147,0.129281724,0.959324233,3,2013
833,SW,GlyGlyArg-AMC,killed,200,A,180.4941835,5381.750814,57.84252883,181.9708824,0.197432985,0.906865419,3,2013
834,SW,GlyGlyArg-AMC,killed,250,A,191.0593423,6142.983,77.83876633,244.9574786,0.246292088,0.857647765,3,2013
835,SW,GlyGlyArg-AMC,killed,300,A,470.492478,8160.805209,67.06473195,211.2854446,0.090137574,0.980086508,3,2013
836,SW,GlyGlyArg-AMC,killed,400,A,246.7953449,6265.747374,22.19021096,69.90960005,0.057087146,0.991980412,3,2013
837,SW,GlyGlyArg-AMC,killed,400,B,246.8677264,5760.230272,55.78157384,175.7381903,0.141473123,0.951423442,3,2013
838,SW,GlyGlyArg-AMC,killed,400,C,206.0786262,5489.455932,8.849535775,27.88019942,0.027321272,0.998159334,3,2013
839,SW,GlyGlyArg-AMC,live,0,A,33.7242407,91.65951604,2.249994471,6.968225571,0.042410779,0.995568511,3,2013
840,SW,GlyGlyArg-AMC,live,50,A,31.29009367,3539.310602,19.49847716,60.38672045,0.354768556,0.720296006,3,2013
841,SW,GlyGlyArg-AMC,live,100,A,117.4893336,4805.554207,80.07994692,248.0827412,0.380867574,0.682794511,3,2013
842,SW,GlyGlyArg-AMC,live,150,A,94.55335587,4708.1925,21.79490297,67.59446312,0.144224156,0.949548604,3,2013
843,SW,GlyGlyArg-AMC,live,200,A,116.4596934,5180.144763,62.5477814,194.5434503,0.313768965,0.776125557,3,2013
844,SW,GlyGlyArg-AMC,live,250,A,143.4303151,5997.017882,70.30956173,218.6850504,0.290156674,0.80625903,3,2013
845,SW,GlyGlyArg-AMC,live,300,A,243.8362191,6617.78541,65.61193316,204.0739347,0.167339324,0.932483432,3,2013
846,SW,GlyGlyArg-AMC,live,400,A,126.1658068,5416.286404,72.47638703,225.4946753,0.331948484,0.751881507,3,2013
847,SW,GlyGlyArg-AMC,live,400,B,9.147743401,1298.746487,3.263266317,10.19336738,0.218142186,0.88711021,3,2013
848,SW,GlyGlyArg-AMC,live,400,C,198.8915697,5631.666123,37.8096416,118.1048465,0.119595505,0.965121766,3,2013
849,SW,Leu-AMC,killed,0,A,20.39652133,154.3948029,7.376003574,21.96360259,0.220905937,0.884347981,3,2013
850,SW,Leu-AMC,killed,50,A,-964.0858443,4614.279035,887.0151476,2644.265182,0.473509599,0.541563009,3,2013
851,SW,Leu-AMC,killed,100,A,39.86780083,1020.644001,0.80892225,2.418726624,0.012915316,0.999588481,3,2013
852,SW,Leu-AMC,killed,150,A,44.97573654,1339.390487,4.668141514,13.96156767,0.065840565,0.989341947,3,2013
853,SW,Leu-AMC,killed,200,A,49.63813817,1606.074608,6.176339369,18.4723149,0.078807838,0.98475389,3,2013
854,SW,Leu-AMC,killed,250,A,72.28494575,1935.728794,5.079897472,15.19305533,0.044665663,0.995085554,3,2013
855,SW,Leu-AMC,killed,300,A,93.39979808,2273.806032,0.983622998,2.950671655,0.006704198,0.999889104,3,2013
856,SW,Leu-AMC,killed,400,A,104.3421603,3128.477209,3.047560726,9.154760974,0.018588709,0.999147656,3,2013
857,SW,Leu-AMC,killed,400,B,126.1983606,3025.962778,27.18722596,81.66943258,0.135084029,0.955647306,3,2013
858,SW,Leu-AMC,killed,400,C,113.4984824,2995.089711,6.733532065,20.22728409,0.037724566,0.996492644,3,2013
859,SW,Leu-AMC,live,0,A,19.17789571,154.0039276,0.966776546,2.840969626,0.032065484,0.997465175,3,2013
860,SW,Leu-AMC,live,50,A,23.31339466,139.7125256,3.220032626,9.493586432,0.087376727,0.981280143,3,2013
861,SW,Leu-AMC,live,100,A,45.018811,995.2066302,3.035283598,8.958944038,0.042857674,0.995474769,3,2013
862,SW,Leu-AMC,live,150,A,89.16958979,1370.081224,4.465096718,13.1791809,0.031851628,0.997498845,3,2013
863,SW,Leu-AMC,live,200,A,65.07419208,1608.939645,3.926086947,11.60134888,0.038362344,0.996373194,3,2013
864,SW,Leu-AMC,live,250,A,88.49162919,2073.994392,10.08149852,29.88090075,0.072216192,0.987187163,3,2013
865,SW,Leu-AMC,live,300,A,106.7308846,2415.813835,3.862573092,11.4511281,0.023029114,0.998692009,3,2013
866,SW,Leu-AMC,live,400,A,168.5100234,3038.015612,24.91217985,73.85557658,0.093439756,0.978611405,3,2013
867,SW,Leu-AMC,live,400,B,4.413290851,3448.060173,121.9641275,361.9886568,0.976973861,0.001307653,3,2013
868,SW,Leu-AMC,live,400,C,141.8616243,3001.322877,33.47173875,99.64468269,0.147510299,0.947265089,3,2013
869,SW,Pyr-AMC,killed,0,A,19.76880363,157.2390712,5.028280764,15.34907355,0.158564565,0.939235128,3,2013
870,SW,Pyr-AMC,killed,50,A,89.62140333,3324.085815,7.764064195,23.7001866,0.055014168,0.992550836,3,2013
871,SW,Pyr-AMC,killed,100,A,100.5401312,3265.910904,21.98069526,67.09714989,0.137025683,0.954383007,3,2013
872,SW,Pyr-AMC,killed,150,A,141.0949475,3947.551767,24.70864135,75.86673627,0.110366152,0.970245248,3,2013
873,SW,Pyr-AMC,killed,200,A,171.5500652,4336.322063,0.619638649,1.903122859,0.00229946,0.999986954,3,2013
874,SW,Pyr-AMC,killed,250,A,188.2375664,4917.484629,47.92759936,147.3660027,0.158718805,0.939119316,3,2013
875,SW,Pyr-AMC,killed,300,A,225.8136166,5291.089973,39.7538138,122.2335504,0.110938247,0.969939111,3,2013
876,SW,Pyr-AMC,killed,400,A,260.2178541,6217.687269,3.838486143,11.83677306,0.009390128,0.999782454,3,2013
877,SW,Pyr-AMC,killed,400,B,317.5141924,6251.659594,0.800145526,2.46741571,0.001604298,0.999993649,3,2013
878,SW,Pyr-AMC,killed,400,C,237.06839,7271.548351,40.08171558,123.6370361,0.106626458,0.972208952,3,2013
879,SW,Pyr-AMC,live,0,A,18.64764363,144.719518,5.850145544,17.65072206,0.193530038,0.910398186,3,2013
880,SW,Pyr-AMC,live,50,A,96.65582232,2766.09998,3.103279995,9.363037594,0.020432613,0.998970234,3,2013
881,SW,Pyr-AMC,live,100,A,122.0519939,3446.753281,6.465681838,19.56583571,0.03369332,0.997201522,3,2013
882,SW,Pyr-AMC,live,150,A,152.7183241,3999.324457,8.53784762,25.83642809,0.035553759,0.996884274,3,2013
883,SW,Pyr-AMC,live,200,A,194.8107017,4538.536598,3.541042792,10.71556925,0.011570461,0.999669712,3,2013
884,SW,Pyr-AMC,live,250,A,222.2362443,5097.534326,22.53152413,68.18277029,0.064324194,0.989825571,3,2013
885,SW,Pyr-AMC,live,300,A,270.4013125,5705.365724,28.86605624,87.73290351,0.067704434,0.98873228,3,2013
886,SW,Pyr-AMC,live,400,A,359.0307925,6649.003534,0.314759359,0.956651379,0.000558119,0.999999231,3,2013
887,SW,Pyr-AMC,live,400,B,347.7410399,6482.224382,43.10891725,131.0213784,0.078520164,0.98486443,3,2013
888,SW,Pyr-AMC,live,400,C,311.6304897,6749.957597,70.58478632,214.5290717,0.141802707,0.951200605,3,2013
889,TW,Arg-AMC,killed,0,A,61.15384615,618.0692308,236.7580219,339.399045,0.839080302,0.062544457,3,2013
890,TW,Arg-AMC,killed,50,A,19.53361599,1239.164143,0.157363792,0.225585264,0.00512853,0.999935104,3,2013
891,TW,Arg-AMC,killed,100,A,24.03726708,1645.226708,0.645484773,0.927339801,0.017091362,0.999279409,3,2013
892,TW,Arg-AMC,killed,150,A,42.85714286,2067.714286,3.227423865,4.636699005,0.047851323,0.994360902,3,2013
893,TW,Arg-AMC,killed,200,A,39.58452436,2425.670013,5.979219467,8.644440255,0.095439565,0.977693027,3,2013
894,TW,Arg-AMC,killed,250,A,53.15566323,2841.081365,4.888768482,7.06901948,0.058386172,0.991612322,3,2013
895,TW,Arg-AMC,killed,300,A,48.3646275,3242.93832,22.16731288,32.05330077,0.273597252,0.826396368,3,2013
896,TW,Arg-AMC,killed,400,A,53.50696548,4055.367454,2.308002287,3.337305334,0.027443336,0.99814286,3,2013
897,TW,Arg-AMC,killed,400,B,36.80193822,4092.7979,15.92521578,23.0274068,0.259994099,0.84228031,3,2013
898,TW,Arg-AMC,killed,400,C,37.08074534,4072.956522,5.163878184,7.483170424,0.088089366,0.980975501,3,2013
899,TW,Arg-AMC,live,0,A,16.29315566,775.2970725,9.798518802,13.80513589,0.344691369,0.734393243,3,2013
900,TW,Arg-AMC,live,50,A,1421.066021,2826.565112,63.97362704,90.13246107,0.028640046,0.997977474,3,2013
901,TW,Arg-AMC,live,100,A,1719.223602,3382.917702,44.69982053,63.11404312,0.016548388,0.999324456,3,2013
902,TW,Arg-AMC,live,150,A,1756.186342,3903.094265,75.26944151,106.2843131,0.027268579,0.998166423,3,2013
903,TW,Arg-AMC,live,200,A,1907.652608,4385.896165,46.86091935,66.17002233,0.015635231,0.999396939,3,2013
904,TW,Arg-AMC,live,250,A,1980.702604,4883.595599,74.44356469,105.7969098,0.02391573,0.998589404,3,2013
905,TW,Arg-AMC,live,300,A,1919.993943,5268.339693,58.48687615,83.11975372,0.019386723,0.999072926,3,2013
906,TW,Arg-AMC,live,400,A,1936.583851,6039.161491,13.23243785,18.84644108,0.004349876,0.999953314,3,2013
907,TW,Arg-AMC,live,400,B,1922.701863,6072.481366,13.07106665,18.61660644,0.004327853,0.999953786,3,2013
908,TW,Arg-AMC,live,400,C,1863.63354,6072.164596,51.15466826,72.85758321,0.017470118,0.999247126,3,2013
909,TW,Gly-AMC,killed,0,A,12.13870382,832.009469,1.257861247,1.866416309,0.065734484,0.989376141,3,2013
910,TW,Gly-AMC,killed,50,A,17.49242883,1623.508581,0.503564135,0.747189181,0.018321662,0.999171963,3,2013
911,TW,Gly-AMC,killed,100,A,44.83400702,2317.272381,6.077270576,9.072473711,0.085771338,0.981957581,3,2013
912,TW,Gly-AMC,killed,150,A,-39.9335239,3408.035033,379.2365715,567.3781316,0.933210214,0.010966445,3,2013
913,TW,Gly-AMC,killed,200,A,49.13115735,3634.77212,15.08103535,22.56282833,0.189601218,0.913892054,3,2013
914,TW,Gly-AMC,killed,250,A,66.97999069,4366.678455,17.31244828,25.90125873,0.161024202,0.937376022,3,2013
915,TW,Gly-AMC,killed,300,A,95.35352197,5058.147041,8.690669084,13.08473051,0.057862657,0.99176165,3,2013
916,TW,Gly-AMC,killed,400,A,96.86634418,6463.732225,13.98288714,21.05273004,0.091267133,0.979587734,3,2013
917,TW,Gly-AMC,killed,400,B,117.1950169,6406.574647,5.305990911,7.988736024,0.028803217,0.997954378,3,2013
918,TW,Gly-AMC,killed,400,C,81.47045137,6509.737087,8.269353786,12.47757326,0.064397165,0.989802553,3,2013
919,TW,Gly-AMC,live,0,A,17.46274985,760.4576418,2.025796553,2.954624254,0.073523539,0.986721139,3,2013
920,TW,Gly-AMC,live,50,A,263.5857056,1883.055724,16.78547118,24.48160956,0.040486084,0.995961076,3,2013
921,TW,Gly-AMC,live,100,A,352.1098668,2797.722981,38.76713281,56.89393798,0.069810369,0.988023273,3,2013
922,TW,Gly-AMC,live,150,A,383.3682327,3524.831787,50.61178481,74.27693351,0.083562497,0.982869621,3,2013
923,TW,Gly-AMC,live,200,A,449.6789204,4358.690088,33.70607947,49.57370435,0.047629329,0.994413006,3,2013
924,TW,Gly-AMC,live,250,A,456.0985176,5058.557203,18.51105553,27.22540291,0.025823456,0.998355514,3,2013
925,TW,Gly-AMC,live,300,A,505.8691702,5808.446093,33.56045144,49.37113893,0.042172929,0.995618005,3,2013
926,TW,Gly-AMC,live,400,A,571.3204119,7362.358873,49.71646746,73.13842682,0.055259632,0.992484382,3,2013
927,TW,Gly-AMC,live,400,B,468.4997681,7394.239149,31.05433616,45.96593485,0.04213647,0.995625567,3,2013
928,TW,Gly-AMC,live,400,C,436.4402624,7504.883706,33.75037178,49.95654656,0.049132674,0.994055462,3,2013
929,TW,GlyGlyArg-AMC,killed,0,A,8.903990746,820.8462792,0.253446417,0.422811794,0.018116084,0.999190436,3,2013
930,TW,GlyGlyArg-AMC,killed,50,A,15.50728408,1722.645682,2.365574074,3.948926615,0.096370854,0.977258911,3,2013
931,TW,GlyGlyArg-AMC,killed,100,A,-1.758241758,2555.069597,3.806705072,6.401983149,0.724541323,0.175824176,3,2013
932,TW,GlyGlyArg-AMC,killed,150,A,4.812030075,3355.756892,16.92981992,28.47197769,0.823700543,0.074749982,3,2013
933,TW,GlyGlyArg-AMC,killed,200,A,44.53441296,4239.802969,33.93978101,57.07873397,0.414567897,0.632591093,3,2013
934,TW,GlyGlyArg-AMC,killed,250,A,-700.4395604,6589.600733,641.8104751,1079.374359,0.472210301,0.543596526,3,2013
935,TW,GlyGlyArg-AMC,killed,300,A,-7.680740312,5858.830345,20.27571333,34.09898393,0.769473008,0.125492411,3,2013
936,TW,GlyGlyArg-AMC,killed,400,A,16.25568437,7251.603279,3.527779138,5.96814014,0.136048431,0.955021456,3,2013
937,TW,GlyGlyArg-AMC,killed,400,B,32.69519954,7221.104974,38.37759771,65.06295144,0.550790858,0.420556028,3,2013
938,TW,GlyGlyArg-AMC,killed,400,C,71.69462117,7484.822441,15.24685558,25.84855445,0.133398693,0.956730961,3,2013
939,TW,GlyGlyArg-AMC,live,0,A,12.07056102,755.4737613,1.292276195,2.121131403,0.06789799,0.988668008,3,2013
940,TW,GlyGlyArg-AMC,live,50,A,602.9149798,2165.161943,11.92099746,19.56702612,0.012585778,0.99960921,3,2013
941,TW,GlyGlyArg-AMC,live,100,A,870.3511967,3199.53564,22.34453682,36.69818871,0.016340358,0.999341331,3,2013
942,TW,GlyGlyArg-AMC,live,150,A,1436.916803,4325.093801,37.00881155,60.91274302,0.01639297,0.999337083,3,2013
