site,substrate,treatment,volume,rep,time,RFU,std,temp,fluorimeter,year,when,fluorophore
BW,4,killed,0,,20:40,252.9,345.1,24,MXS,2013,PEEC2013,AMC
BW,4,killed,5,,20:41,253.8,345.1,24,MXS,2013,PEEC2013,AMC
BW,4,killed,10,,20:41,243,345.1,24,MXS,2013,PEEC2013,AMC
BW,4,killed,15,,20:41,248.4,345.1,24,MXS,2013,PEEC2013,AMC
BW,4,killed,20,,20:41,250.4,345.1,24,MXS,2013,PEEC2013,AMC
BW,4,killed,25,,20:41,254.2,345.1,24,MXS,2013,PEEC2013,AMC
BW,4,killed,30,,20:42,238.4,345.1,24,MXS,2013,PEEC2013,AMC
BW,4,killed,40,1,20:42,241.4,345.1,24,MXS,2013,PEEC2013,AMC
BW,4,killed,40,2,20:42,242.5,345.1,24,MXS,2013,PEEC2013,AMC
BW,4,killed,40,3,20:42,248.5,345.1,24,MXS,2013,PEEC2013,AMC
BW,5,live,0,,20:43,242.3,344.8,24,MXS,2013,PEEC2013,AMC
BW,5,live,5,,20:43,845.6,344.8,24,MXS,2013,PEEC2013,AMC
BW,5,live,10,,20:44,1070,344.8,24,MXS,2013,PEEC2013,AMC
BW,5,live,15,,20:44,1787,344.8,24,MXS,2013,PEEC2013,AMC
BW,5,live,20,,20:44,8652,344.8,24,MXS,2013,PEEC2013,AMC
BW,5,live,25,,20:44,3327,344.8,24,MXS,2013,PEEC2013,AMC
BW,5,live,30,,20:44,13146,344.8,24,MXS,2013,PEEC2013,AMC
BW,5,live,40,1,20:45,11925,344.8,24,MXS,2013,PEEC2013,AMC
BW,5,live,40,2,20:45,10258,344.8,24,MXS,2013,PEEC2013,AMC
BW,5,live,40,3,20:45,7309,344.8,24,MXS,2013,PEEC2013,AMC
BW,5,killed,0,,20:45,243,344.8,24,MXS,2013,PEEC2013,AMC
BW,5,killed,5,,20:46,730.7,344.8,24,MXS,2013,PEEC2013,AMC
BW,5,killed,10,,20:46,1015,344.8,24,MXS,2013,PEEC2013,AMC
BW,5,killed,15,,20:46,2188,344.8,24,MXS,2013,PEEC2013,AMC
BW,5,killed,20,,20:46,8033,344.8,24,MXS,2013,PEEC2013,AMC
BW,5,killed,25,,20:47,14631,344.8,24,MXS,2013,PEEC2013,AMC
BW,5,killed,30,,20:47,13874,344.8,24,MXS,2013,PEEC2013,AMC
BW,1,live,0,,21:55,249.6,347.2,24,MXS,2013,PEEC2013,AMC
BW,1,live,5,,21:56,840.5,347.2,24,MXS,2013,PEEC2013,AMC
BW,1,live,10,,21:56,1332,347.2,24,MXS,2013,PEEC2013,AMC
BW,1,live,15,,21:56,1035,347.2,24,MXS,2013,PEEC2013,AMC
BW,1,live,20,,21:56,2315,347.2,24,MXS,2013,PEEC2013,AMC
BW,1,live,25,,21:56,2862,347.2,24,MXS,2013,PEEC2013,AMC
BW,1,live,30,,21:57,2983,347.2,24,MXS,2013,PEEC2013,AMC
BW,1,live,40,1,21:57,4231,347.2,24,MXS,2013,PEEC2013,AMC
BW,1,live,40,2,21:57,4168,347.2,24,MXS,2013,PEEC2013,AMC
BW,1,live,40,3,21:57,4013,347.2,24,MXS,2013,PEEC2013,AMC
BW,1,killed,0,,21:58,251.4,346.5,24,MXS,2013,PEEC2013,AMC
BW,1,killed,5,,21:58,681.7,346.5,24,MXS,2013,PEEC2013,AMC
BW,1,killed,10,,21:58,1147,346.5,24,MXS,2013,PEEC2013,AMC
BW,1,killed,15,,21:58,1059,346.5,24,MXS,2013,PEEC2013,AMC
BW,1,killed,20,,21:59,2234,346.5,24,MXS,2013,PEEC2013,AMC
BW,1,killed,25,,21:59,2716,346.5,24,MXS,2013,PEEC2013,AMC
BW,1,killed,30,,21:59,3608,346.5,24,MXS,2013,PEEC2013,AMC
BW,1,killed,40,1,21:59,4055,346.5,24,MXS,2013,PEEC2013,AMC
BW,1,killed,40,2,21:59,2968,346.5,24,MXS,2013,PEEC2013,AMC
BW,1,killed,40,3,21:59,3934,346.5,24,MXS,2013,PEEC2013,AMC
BW,2,live,0,,22:00,250.3,347.5,24,MXS,2013,PEEC2013,AMC
BW,2,live,5,,22:01,435.5,347.5,24,MXS,2013,PEEC2013,AMC
BW,2,live,10,,22:01,1788,347.5,24,MXS,2013,PEEC2013,AMC
BW,2,live,15,,22:01,7582,347.5,24,MXS,2013,PEEC2013,AMC
BW,2,live,20,,22:01,4884,347.5,24,MXS,2013,PEEC2013,AMC
BW,2,live,25,,22:01,4391,347.5,24,MXS,2013,PEEC2013,AMC
BW,2,live,30,,22:02,5062,347.5,24,MXS,2013,PEEC2013,AMC
BW,2,live,40,1,22:02,6921,347.5,24,MXS,2013,PEEC2013,AMC
BW,2,live,40,2,22:02,11043,347.5,24,MXS,2013,PEEC2013,AMC
BW,2,live,40,3,22:02,3143,347.5,24,MXS,2013,PEEC2013,AMC
BW,2,killed,5,,22:03,1116,347.5,24,MXS,2013,PEEC2013,AMC
BW,2,killed,10,,22:03,1881,347.5,24,MXS,2013,PEEC2013,AMC
BW,2,killed,15,,22:03,2383,347.5,24,MXS,2013,PEEC2013,AMC
BW,2,killed,20,,22:04,3500,347.5,24,MXS,2013,PEEC2013,AMC
BW,2,killed,25,,22:04,3902,347.5,24,MXS,2013,PEEC2013,AMC
BW,2,killed,30,,22:05,4955,347.5,24,MXS,2013,PEEC2013,AMC
BW,2,killed,40,1,22:05,6252,347.5,24,MXS,2013,PEEC2013,AMC
BW,2,killed,40,2,22:05,7398,347.5,24,MXS,2013,PEEC2013,AMC
BW,2,killed,40,3,22:05,6209,347.5,24,MXS,2013,PEEC2013,AMC
BW,3,live,0,,22:06,245.6,346.8,24,MXS,2013,PEEC2013,AMC
BW,3,live,5,,22:06,640.3,346.8,24,MXS,2013,PEEC2013,AMC
BW,3,live,10,,22:06,1094,346.8,24,MXS,2013,PEEC2013,AMC
BW,3,live,15,,22:07,1428,346.8,24,MXS,2013,PEEC2013,AMC
BW,3,live,20,,22:07,1899,346.8,24,MXS,2013,PEEC2013,AMC
BW,3,live,25,,22:07,2259,346.8,24,MXS,2013,PEEC2013,AMC
BW,3,live,30,,22:07,2620,346.8,24,MXS,2013,PEEC2013,AMC
BW,3,live,40,1,22:08,3295,346.8,24,MXS,2013,PEEC2013,AMC
BW,3,live,40,2,22:08,3331,346.8,24,MXS,2013,PEEC2013,AMC
BW,3,live,40,3,22:08,3369,346.8,24,MXS,2013,PEEC2013,AMC
BW,3,killed,0,,22:08,246.9,346.8,24,MXS,2013,PEEC2013,AMC
BW,3,killed,5,,22:09,878.6,346.8,24,MXS,2013,PEEC2013,AMC
BW,3,killed,10,,22:10,973.2,346.8,24,MXS,2013,PEEC2013,AMC
BW,3,killed,15,,22:10,1554,346.8,24,MXS,2013,PEEC2013,AMC
BW,3,killed,20,,22:10,1999,346.8,24,MXS,2013,PEEC2013,AMC
BW,3,killed,25,,22:11,2625,346.8,24,MXS,2013,PEEC2013,AMC
BW,3,killed,30,,22:11,2580,346.8,24,MXS,2013,PEEC2013,AMC
BW,3,killed,40,1,22:11,3560,346.8,24,MXS,2013,PEEC2013,AMC
BW,3,killed,40,2,22:11,3383,346.8,24,MXS,2013,PEEC2013,AMC
BW,3,killed,40,3,22:12,3552,346.8,24,MXS,2013,PEEC2013,AMC
BW,4,live,0,,22:12,249.6,346.8,24,MXS,2013,PEEC2013,AMC
BW,4,live,5,,22:13,247.2,346.8,24,MXS,2013,PEEC2013,AMC
BW,4,live,10,,22:13,245.7,346.8,24,MXS,2013,PEEC2013,AMC
BW,4,live,15,,22:13,242.3,346.8,24,MXS,2013,PEEC2013,AMC
BW,4,live,20,,22:13,252.1,346.8,24,MXS,2013,PEEC2013,AMC
BW,4,live,25,,22:14,250.9,346.8,24,MXS,2013,PEEC2013,AMC
BW,4,live,30,,22:14,251.9,346.8,24,MXS,2013,PEEC2013,AMC
BW,4,live,40,1,22:14,492.6,346.8,24,MXS,2013,PEEC2013,AMC
BW,4,live,40,2,22:15,252,346.8,24,MXS,2013,PEEC2013,AMC
BW,4,live,40,3,22:16,245.8,346.8,24,MXS,2013,PEEC2013,AMC
BW,4,killed,0,,22:16,248.5,346.8,24,MXS,2013,PEEC2013,AMC
BW,4,killed,5,,22:17,246.8,346.8,24,MXS,2013,PEEC2013,AMC
BW,4,killed,10,,22:17,242,346.8,24,MXS,2013,PEEC2013,AMC
BW,4,killed,15,,22:17,244.9,346.8,24,MXS,2013,PEEC2013,AMC
BW,4,killed,20,,22:17,261.1,346.8,24,MXS,2013,PEEC2013,AMC
BW,4,killed,25,,22:18,258.9,346.8,24,MXS,2013,PEEC2013,AMC
BW,4,killed,30,,22:18,244.6,346.8,24,MXS,2013,PEEC2013,AMC
BW,4,killed,40,1,22:18,241.3,346.8,24,MXS,2013,PEEC2013,AMC
BW,4,killed,40,2,22:18,254.6,346.8,24,MXS,2013,PEEC2013,AMC
BW,4,killed,40,3,22:18,244,346.8,24,MXS,2013,PEEC2013,AMC
BW,5,live,0,,22:20,247.2,346.8,24,MXS,2013,PEEC2013,AMC
BW,5,live,5,,22:20,853.1,346.8,24,MXS,2013,PEEC2013,AMC
BW,5,live,10,,22:20,1073,346.8,24,MXS,2013,PEEC2013,AMC
BW,5,live,15,,22:20,1791,346.8,24,MXS,2013,PEEC2013,AMC
BW,5,live,20,,22:20,8691,346.8,24,MXS,2013,PEEC2013,AMC
BW,5,live,25,,22:21,3332,346.8,24,MXS,2013,PEEC2013,AMC
BW,5,live,30,,22:21,13398,346.8,24,MXS,2013,PEEC2013,AMC
BW,5,live,40,1,22:21,12077,346.8,24,MXS,2013,PEEC2013,AMC
BW,5,live,40,2,22:21,10462,346.8,24,MXS,2013,PEEC2013,AMC
BW,5,live,40,3,22:22,7407,346.8,24,MXS,2013,PEEC2013,AMC
BW,5,killed,0,,22:22,244.9,346.8,24,MXS,2013,PEEC2013,AMC
BW,5,killed,5,,22:22,739.1,346.8,24,MXS,2013,PEEC2013,AMC
BW,5,killed,10,,22:22,1024,346.8,24,MXS,2013,PEEC2013,AMC
BW,5,killed,15,,22:23,2200,346.8,24,MXS,2013,PEEC2013,AMC
BW,5,killed,20,,22:23,8113,346.8,24,MXS,2013,PEEC2013,AMC
BW,5,killed,25,,22:23,14780,346.8,24,MXS,2013,PEEC2013,AMC
BW,5,killed,30,,22:23,14124,346.8,24,MXS,2013,PEEC2013,AMC
DR,1,live,0,,16:00,300.3,344.7,23.1,MXS,2013,PEEC2013,AMC
DR,1,live,5,,16:01,1921,344.7,23.1,MXS,2013,PEEC2013,AMC
DR,1,live,10,,16:01,2760,344.7,23.1,MXS,2013,PEEC2013,AMC
DR,1,live,15,,16:01,3601,344.7,23.1,MXS,2013,PEEC2013,AMC
DR,1,live,20,,16:01,4198,344.7,23.1,MXS,2013,PEEC2013,AMC
DR,1,live,25,,16:01,4825,344.7,23.1,MXS,2013,PEEC2013,AMC
DR,1,live,30,,16:01,5502,344.7,23.1,MXS,2013,PEEC2013,AMC
DR,1,live,40,1,16:02,6981,344.7,23.1,MXS,2013,PEEC2013,AMC
DR,1,live,40,2,16:02,7100,344.7,23.1,MXS,2013,PEEC2013,AMC
DR,1,live,40,3,16:02,6644,344.7,23.1,MXS,2013,PEEC2013,AMC
DR,1,killed,0,,16:03,318.5,344.1,23.1,MXS,2013,PEEC2013,AMC
DR,1,killed,5,,16:03,847.7,344.1,23.1,MXS,2013,PEEC2013,AMC
DR,1,killed,10,,16:03,1339,344.1,23.1,MXS,2013,PEEC2013,AMC
DR,1,killed,15,,16:03,1817,344.1,23.1,MXS,2013,PEEC2013,AMC
DR,1,killed,20,,16:04,2407,344.1,23.1,MXS,2013,PEEC2013,AMC
DR,1,killed,25,,16:04,2559,344.1,23.1,MXS,2013,PEEC2013,AMC
DR,1,killed,30,,16:04,3365,344.1,23.1,MXS,2013,PEEC2013,AMC
DR,1,killed,40,1,16:04,4534,344.1,23.1,MXS,2013,PEEC2013,AMC
DR,1,killed,40,2,16:04,4286,344.1,23.1,MXS,2013,PEEC2013,AMC
DR,1,killed,40,3,16:05,4186,344.1,23.1,MXS,2013,PEEC2013,AMC
DR,2,live,0,,16:05,294.4,343.6,23.1,MXS,2013,PEEC2013,AMC
DR,2,live,5,,16:06,1776,343.6,23.1,MXS,2013,PEEC2013,AMC
DR,2,live,10,,16:06,3071,343.6,23.1,MXS,2013,PEEC2013,AMC
DR,2,live,15,,16:06,3952,343.6,23.1,MXS,2013,PEEC2013,AMC
DR,2,live,20,,16:06,5275,343.6,23.1,MXS,2013,PEEC2013,AMC
DR,2,live,25,,16:06,6569,343.6,23.1,MXS,2013,PEEC2013,AMC
DR,2,live,30,,16:06,7469,343.6,23.1,MXS,2013,PEEC2013,AMC
DR,2,live,40,1,16:07,9311,343.6,23.1,MXS,2013,PEEC2013,AMC
DR,2,live,40,2,16:07,9017,343.6,23.1,MXS,2013,PEEC2013,AMC
DR,2,live,40,3,16:07,9263,343.6,23.1,MXS,2013,PEEC2013,AMC
DR,2,killed,0,,16:08,320,343.6,23.1,MXS,2013,PEEC2013,AMC
DR,2,killed,5,,16:08,1249,343.6,23.1,MXS,2013,PEEC2013,AMC
DR,2,killed,10,,16:08,2249,343.6,23.1,MXS,2013,PEEC2013,AMC
DR,2,killed,15,,16:08,3048,343.6,23.1,MXS,2013,PEEC2013,AMC
DR,2,killed,20,,16:09,3969,343.6,23.1,MXS,2013,PEEC2013,AMC
DR,2,killed,25,,16:09,4601,343.6,23.1,MXS,2013,PEEC2013,AMC
DR,2,killed,30,,16:09,5362,343.6,23.1,MXS,2013,PEEC2013,AMC
DR,2,killed,40,1,16:09,6949,343.6,23.1,MXS,2013,PEEC2013,AMC
DR,2,killed,40,2,16:09,6962,343.6,23.1,MXS,2013,PEEC2013,AMC
DR,2,killed,40,3,16:09,6834,343.6,23.1,MXS,2013,PEEC2013,AMC
DR,3,live,0,,16:11,297.5,342.3,23.1,MXS,2013,PEEC2013,AMC
DR,3,live,5,,16:11,4402,342.3,23.1,MXS,2013,PEEC2013,AMC
DR,3,live,10,,16:11,6468,342.3,23.1,MXS,2013,PEEC2013,AMC
DR,3,live,15,,16:11,9138,342.3,23.1,MXS,2013,PEEC2013,AMC
DR,3,live,20,,16:11,10282,342.3,23.1,MXS,2013,PEEC2013,AMC
DR,3,live,25,,16:12,11507,342.3,23.1,MXS,2013,PEEC2013,AMC
DR,3,live,30,,16:12,12935,342.3,23.1,MXS,2013,PEEC2013,AMC
DR,3,live,40,1,16:12,16437,342.3,23.1,MXS,2013,PEEC2013,AMC
DR,3,live,40,2,16:12,15254,342.3,23.1,MXS,2013,PEEC2013,AMC
DR,3,live,40,3,16:12,14159,342.3,23.1,MXS,2013,PEEC2013,AMC
DR,3,killed,0,,16:13,318.1,342.3,23.1,MXS,2013,PEEC2013,AMC
DR,3,killed,5,,16:13,762.6,342.3,23.1,MXS,2013,PEEC2013,AMC
DR,3,killed,10,,16:13,1026,342.3,23.1,MXS,2013,PEEC2013,AMC
DR,3,killed,15,,16:14,1737,342.3,23.1,MXS,2013,PEEC2013,AMC
DR,3,killed,20,,16:14,1982,342.3,23.1,MXS,2013,PEEC2013,AMC
DR,3,killed,25,,16:14,2328,342.3,23.1,MXS,2013,PEEC2013,AMC
DR,3,killed,30,,16:14,2775,342.3,23.1,MXS,2013,PEEC2013,AMC
DR,3,killed,40,1,16:14,3493,342.3,23.1,MXS,2013,PEEC2013,AMC
DR,3,killed,40,2,16:15,3654,342.3,23.1,MXS,2013,PEEC2013,AMC
DR,3,killed,40,3,16:15,3459,342.3,23.1,MXS,2013,PEEC2013,AMC
DR,4,live,0,,16:16,309.8,342.3,23.1,MXS,2013,PEEC2013,AMC
DR,4,live,5,,16:16,1210,342.3,23.1,MXS,2013,PEEC2013,AMC
DR,4,live,10,,16:16,2062,342.3,23.1,MXS,2013,PEEC2013,AMC
DR,4,live,15,,16:16,2821,342.3,23.1,MXS,2013,PEEC2013,AMC
DR,4,live,20,,16:17,3738,342.3,23.1,MXS,2013,PEEC2013,AMC
DR,4,live,25,,16:17,4481,342.3,23.1,MXS,2013,PEEC2013,AMC
DR,4,live,30,,16:17,5263,342.3,23.1,MXS,2013,PEEC2013,AMC
DR,4,live,40,1,16:17,7263,342.3,23.1,MXS,2013,PEEC2013,AMC
DR,4,live,40,2,16:17,6668,342.3,23.1,MXS,2013,PEEC2013,AMC
DR,4,live,40,3,16:18,6975,342.3,23.1,MXS,2013,PEEC2013,AMC
DR,4,killed,0,,16:19,332.3,342.3,23.1,MXS,2013,PEEC2013,AMC
DR,4,killed,5,,16:19,1208,342.3,23.1,MXS,2013,PEEC2013,AMC
DR,4,killed,10,,16:19,2023,342.3,23.1,MXS,2013,PEEC2013,AMC
DR,4,killed,15,,16:19,2696,342.3,23.1,MXS,2013,PEEC2013,AMC
DR,4,killed,20,,16:19,3875,342.3,23.1,MXS,2013,PEEC2013,AMC
DR,4,killed,25,,16:19,4295,342.3,23.1,MXS,2013,PEEC2013,AMC
DR,4,killed,30,,16:20,5213,342.3,23.1,MXS,2013,PEEC2013,AMC
DR,4,killed,40,1,16:20,6418,342.3,23.1,MXS,2013,PEEC2013,AMC
DR,4,killed,40,2,16:20,6588,342.3,23.1,MXS,2013,PEEC2013,AMC
DR,4,killed,40,3,16:20,7028,342.3,23.1,MXS,2013,PEEC2013,AMC
DR,5,live,0,,16:21,300.4,343.1,23.1,MXS,2013,PEEC2013,AMC
DR,5,live,5,,16:22,1590,343.1,23.1,MXS,2013,PEEC2013,AMC
DR,5,live,10,,16:22,2682,343.1,23.1,MXS,2013,PEEC2013,AMC
DR,5,live,15,,16:22,3664,343.1,23.1,MXS,2013,PEEC2013,AMC
DR,5,live,20,,16:22,4778,343.1,23.1,MXS,2013,PEEC2013,AMC
DR,5,live,25,,16:22,5433,343.1,23.1,MXS,2013,PEEC2013,AMC
DR,5,live,30,,16:23,6422,343.1,23.1,MXS,2013,PEEC2013,AMC
DR,5,live,40,1,16:23,8142,343.1,23.1,MXS,2013,PEEC2013,AMC
DR,5,live,40,2,16:23,8107,343.1,23.1,MXS,2013,PEEC2013,AMC
DR,5,live,40,3,16:23,8207,343.1,23.1,MXS,2013,PEEC2013,AMC
DR,5,killed,0,,16:24,317,342.4,23.1,MXS,2013,PEEC2013,AMC
DR,5,killed,5,,16:24,1253,342.4,23.1,MXS,2013,PEEC2013,AMC
DR,5,killed,10,,16:24,2153,342.4,23.1,MXS,2013,PEEC2013,AMC
DR,5,killed,15,,16:24,3129,342.4,23.1,MXS,2013,PEEC2013,AMC
DR,5,killed,20,,16:25,4061,342.4,23.1,MXS,2013,PEEC2013,AMC
DR,5,killed,25,,16:25,4833,342.4,23.1,MXS,2013,PEEC2013,AMC
DR,5,killed,30,,16:25,5657,342.4,23.1,MXS,2013,PEEC2013,AMC
DR,5,killed,40,1,16:25,7704,342.4,23.1,MXS,2013,PEEC2013,AMC
DR,5,killed,40,2,16:25,7218,342.4,23.1,MXS,2013,PEEC2013,AMC
DR,5,killed,40,3,16:26,7157,342.4,23.1,MXS,2013,PEEC2013,AMC
DR,1,live,0,,18:14,315.9,346.1,22.6,MXS,2013,PEEC2013,AMC
DR,1,live,5,,18:15,4142,346.1,22.6,MXS,2013,PEEC2013,AMC
DR,1,live,10,,18:15,5733,346.1,22.6,MXS,2013,PEEC2013,AMC
DR,1,live,15,,18:15,7087,346.1,22.6,MXS,2013,PEEC2013,AMC
DR,1,live,20,,18:15,7921,346.1,22.6,MXS,2013,PEEC2013,AMC
DR,1,live,25,,18:16,8895,346.1,22.6,MXS,2013,PEEC2013,AMC
DR,1,live,30,,18:16,9663,346.1,22.6,MXS,2013,PEEC2013,AMC
DR,1,live,40,1,18:16,11394,346.1,22.6,MXS,2013,PEEC2013,AMC
DR,1,live,40,2,18:16,11156,346.1,22.6,MXS,2013,PEEC2013,AMC
DR,1,live,40,3,18:16,10216,346.1,22.6,MXS,2013,PEEC2013,AMC
DR,1,killed,0,,18:17,339.9,346.1,22.6,MXS,2013,PEEC2013,AMC
DR,1,killed,5,,18:17,885.7,346.1,22.6,MXS,2013,PEEC2013,AMC
DR,1,killed,10,,18:17,1403,346.1,22.6,MXS,2013,PEEC2013,AMC
DR,1,killed,15,,18:18,1984,346.1,22.6,MXS,2013,PEEC2013,AMC
DR,1,killed,20,,18:18,2542,346.1,22.6,MXS,2013,PEEC2013,AMC
DR,1,killed,25,,18:18,2687,346.1,22.6,MXS,2013,PEEC2013,AMC
DR,1,killed,30,,18:18,3516,346.1,22.6,MXS,2013,PEEC2013,AMC
DR,1,killed,40,1,18:18,4695,346.1,22.6,MXS,2013,PEEC2013,AMC
DR,1,killed,40,2,18:19,4522,346.1,22.6,MXS,2013,PEEC2013,AMC
DR,1,killed,40,3,18:19,4246,346.1,22.6,MXS,2013,PEEC2013,AMC
DR,2,live,0,,18:19,310.7,345.1,22.6,MXS,2013,PEEC2013,AMC
DR,2,live,5,,18:19,2840,345.1,22.6,MXS,2013,PEEC2013,AMC
DR,2,live,10,,18:20,4832,345.1,22.6,MXS,2013,PEEC2013,AMC
DR,2,live,15,,18:20,6127,345.1,22.6,MXS,2013,PEEC2013,AMC
DR,2,live,20,,18:20,8102,345.1,22.6,MXS,2013,PEEC2013,AMC
DR,2,live,25,,18:20,10193,345.1,22.6,MXS,2013,PEEC2013,AMC
DR,2,live,30,,18:20,10760,345.1,22.6,MXS,2013,PEEC2013,AMC
DR,2,live,40,1,18:20,13252,345.1,22.6,MXS,2013,PEEC2013,AMC
DR,2,live,40,2,18:20,12417,345.1,22.6,MXS,2013,PEEC2013,AMC
DR,2,live,40,3,18:21,12293,345.1,22.6,MXS,2013,PEEC2013,AMC
DR,2,killed,0,,18:21,331.3,345,22.6,MXS,2013,PEEC2013,AMC
DR,2,killed,5,,18:21,1321,345,22.6,MXS,2013,PEEC2013,AMC
DR,2,killed,10,,18:21,2376,345,22.6,MXS,2013,PEEC2013,AMC
DR,2,killed,15,,18:22,3212,345,22.6,MXS,2013,PEEC2013,AMC
DR,2,killed,20,,18:22,4162,345,22.6,MXS,2013,PEEC2013,AMC
DR,2,killed,25,,18:23,4763,345,22.6,MXS,2013,PEEC2013,AMC
DR,2,killed,30,,18:23,5743,345,22.6,MXS,2013,PEEC2013,AMC
DR,2,killed,40,1,18:23,7102,345,22.6,MXS,2013,PEEC2013,AMC
DR,2,killed,40,2,18:23,7040,345,22.6,MXS,2013,PEEC2013,AMC
DR,2,killed,40,3,18:24,6954,345,22.6,MXS,2013,PEEC2013,AMC
DR,3,live,0,,18:24,310.8,345,23.1,MXS,2013,PEEC2013,AMC
DR,3,live,5,,18:24,11199,345,23.1,MXS,2013,PEEC2013,AMC
DR,3,live,10,,18:24,16228,345,23.1,MXS,2013,PEEC2013,AMC
DR,3,live,15,,18:25,23549,345,23.1,MXS,2013,PEEC2013,AMC
DR,3,live,20,,18:25,25726,345,23.1,MXS,2013,PEEC2013,AMC
DR,3,live,25,,18:25,28329,345,23.1,MXS,2013,PEEC2013,AMC
DR,3,live,30,,18:25,31358,345,23.1,MXS,2013,PEEC2013,AMC
DR,3,live,40,1,18:26,35957,345,23.1,MXS,2013,PEEC2013,AMC
DR,3,live,40,2,18:26,32215,345,23.1,MXS,2013,PEEC2013,AMC
DR,3,live,40,3,18:26,28725,345,23.1,MXS,2013,PEEC2013,AMC
DR,3,killed,0,,18:27,336.8,346.5,23.1,MXS,2013,PEEC2013,AMC
DR,3,killed,5,,18:27,770,346.5,23.1,MXS,2013,PEEC2013,AMC
DR,3,killed,10,,18:27,1081,346.5,23.1,MXS,2013,PEEC2013,AMC
DR,3,killed,15,,18:27,1822,346.5,23.1,MXS,2013,PEEC2013,AMC
DR,3,killed,20,,18:27,2082,346.5,23.1,MXS,2013,PEEC2013,AMC
DR,3,killed,25,,18:28,2446,346.5,23.1,MXS,2013,PEEC2013,AMC
DR,3,killed,30,,18:28,2892,346.5,23.1,MXS,2013,PEEC2013,AMC
DR,3,killed,40,1,18:28,3662,346.5,23.1,MXS,2013,PEEC2013,AMC
DR,3,killed,40,2,18:28,3682,346.5,23.1,MXS,2013,PEEC2013,AMC
DR,3,killed,40,3,18:28,3564,346.5,23.1,MXS,2013,PEEC2013,AMC
DR,4,live,0,,18:29,317.4,344.3,23.1,MXS,2013,PEEC2013,AMC
DR,4,live,5,,18:29,1302,344.3,23.1,MXS,2013,PEEC2013,AMC
DR,4,live,10,,18:29,2339,344.3,23.1,MXS,2013,PEEC2013,AMC
DR,4,live,15,,18:29,3026,344.3,23.1,MXS,2013,PEEC2013,AMC
DR,4,live,20,,18:29,3968,344.3,23.1,MXS,2013,PEEC2013,AMC
DR,4,live,25,,18:30,4748,344.3,23.1,MXS,2013,PEEC2013,AMC
DR,4,live,30,,18:30,5779,344.3,23.1,MXS,2013,PEEC2013,AMC
DR,4,live,40,1,18:30,7757,344.3,23.1,MXS,2013,PEEC2013,AMC
DR,4,live,40,2,18:30,7080,344.3,23.1,MXS,2013,PEEC2013,AMC
DR,4,live,40,3,18:30,7246,344.3,23.1,MXS,2013,PEEC2013,AMC
DR,4,killed,0,,18:31,336.6,344.3,23.1,MXS,2013,PEEC2013,AMC
DR,4,killed,5,,18:31,1246,344.3,23.1,MXS,2013,PEEC2013,AMC
DR,4,killed,10,,18:31,2145,344.3,23.1,MXS,2013,PEEC2013,AMC
DR,4,killed,15,,18:31,2858,344.3,23.1,MXS,2013,PEEC2013,AMC
DR,4,killed,20,,18:31,4175,344.3,23.1,MXS,2013,PEEC2013,AMC
DR,4,killed,25,,18:31,4552,344.3,23.1,MXS,2013,PEEC2013,AMC
DR,4,killed,30,,18:32,5472,344.3,23.1,MXS,2013,PEEC2013,AMC
DR,4,killed,40,1,18:32,6730,344.3,23.1,MXS,2013,PEEC2013,AMC
DR,4,killed,40,2,18:32,6934,344.3,23.1,MXS,2013,PEEC2013,AMC
DR,4,killed,40,3,18:32,7420,344.3,23.1,MXS,2013,PEEC2013,AMC
DR,5,live,0,,18:33,307.2,345.8,23.1,MXS,2013,PEEC2013,AMC
DR,5,live,5,,18:33,2098,345.8,23.1,MXS,2013,PEEC2013,AMC
DR,5,live,10,,18:33,3303,345.8,23.1,MXS,2013,PEEC2013,AMC
DR,5,live,15,,18:33,4407,345.8,23.1,MXS,2013,PEEC2013,AMC
DR,5,live,20,,18:33,5555,345.8,23.1,MXS,2013,PEEC2013,AMC
DR,5,live,25,,18:33,6321,345.8,23.1,MXS,2013,PEEC2013,AMC
DR,5,live,30,,18:34,7529,345.8,23.1,MXS,2013,PEEC2013,AMC
DR,5,live,40,1,18:34,9318,345.8,23.1,MXS,2013,PEEC2013,AMC
DR,5,live,40,2,18:34,9121,345.8,23.1,MXS,2013,PEEC2013,AMC
DR,5,live,40,3,18:34,9103,345.8,23.1,MXS,2013,PEEC2013,AMC
DR,5,killed,0,,18:34,320.7,343.1,23.1,MXS,2013,PEEC2013,AMC
DR,5,killed,5,,18:35,1294,343.1,23.1,MXS,2013,PEEC2013,AMC
DR,5,killed,10,,18:35,2211,343.1,23.1,MXS,2013,PEEC2013,AMC
DR,5,killed,15,,18:35,3235,343.1,23.1,MXS,2013,PEEC2013,AMC
DR,5,killed,20,,18:35,4067,343.1,23.1,MXS,2013,PEEC2013,AMC
DR,5,killed,25,,18:35,4924,343.1,23.1,MXS,2013,PEEC2013,AMC
DR,5,killed,30,,18:35,5788,343.1,23.1,MXS,2013,PEEC2013,AMC
DR,5,killed,40,1,18:36,7850,343.1,23.1,MXS,2013,PEEC2013,AMC
DR,5,killed,40,2,18:36,7347,343.1,23.1,MXS,2013,PEEC2013,AMC
DR,5,killed,40,3,18:36,7309,343.1,23.1,MXS,2013,PEEC2013,AMC
