"","site","fluorimeter","when",".id","substrate","treatment","volume","rep","slope","int","slope.se","int.se","pval","rsq","n","calib.slope","v0"
"1700","THIRDCREEK","UT","TN2015","tnmine","Leu-AMC","live",NA,"3",58177.4640918851,111601.635785757,1671.8433547938,1732.32130133715,4.06937057020295e-06,0.996707624472666,6,683.899101212121,0.0850673205868719
"1701","THIRDCREEK","UT","TN2015","tnmine","Pyr-AMC","live",NA,"2",-1656.4992044064,147614.967617299,1835.52821086593,1936.10606668295,0.417841148168631,0.16916649349712,6,683.899101212121,-0.00242213975931606
"1702","THIRDCREEK","UT","TN2015","tnmine","GGR-AMC","live",NA,"1",80954.5105136499,135939.425055505,1871.69599819241,2001.54659199307,1.70837101682625e-06,0.997866361226092,6,683.899101212121,0.11837200892671
"1703","THIRDCREEK","UT","TN2015","tnmine","GGR-AMC","killed",NA,"4",-443.495701685265,129687.877920744,541.428726604429,588.107526969893,0.45871339544388,0.143644879353929,6,683.899101212121,-0.000648481188086411
"1704","THIRDCREEK","UT","TN2015","tnmine","Arg-AMC","killed",NA,"4",1877.82329400467,131847.006079179,837.590867746545,839.469462755211,0.0884321054810672,0.55684892911964,6,683.899101212121,0.00274576072797358
"1705","TNRIV","UT","TN2015","tnmine","Arg-AMC","live",NA,"1",75415.8274285714,128802.89047619,1056.12500619708,1065.8590829946,2.30459683368373e-07,0.99921616420365,6,637.821696722068,0.118239670767164
"1706","TNRIV","UT","TN2015","tnmine","Gly-AMC","live",NA,"1",69885.222,110898.519633333,1554.78585007471,1590.58017671734,1.46507707464488e-06,0.998024070396517,6,637.821696722068,0.109568586893733
"1707","TNRIV","UT","TN2015","tnmine","GGR-AMC","live",NA,"1",15739.9126928204,181421.897324319,436.275725548434,468.719188369009,3.52342517446899e-06,0.99693630966903,6,637.821696722068,0.0246776062553405
"1708","TNRIV","UT","TN2015","tnmine","Gly-AMC","killed",NA,"4",11085.4062857143,113407.757885714,1494.51185790309,1549.67633514082,0.00176306463450804,0.9322240236331,6,637.821696722068,0.017380102217728
"1709","TNRIV","UT","TN2015","tnmine","GGR-AMC","live",NA,"3",14356.0363290693,177430.250486328,929.537859041994,1007.21780472024,0.000102574535765638,0.983506893331253,6,637.821696722068,0.0225079146771719
"1710","TNRIV","UT","TN2015","tnmine","Arg-AMC","live",NA,"3",83996.3915513545,125987.923754142,1587.98937008308,1604.15457569744,7.64654026663372e-07,0.998572377240894,6,637.821696722068,0.131692590551613
"1711","TNRIV","UT","TN2015","tnmine","Pyr-AMC","killed",NA,"4",-941.007539021275,141136.879028283,1487.16649314998,1590.4687686294,0.561262866998774,0.0909865770100805,6,637.821696722068,-0.00147534576490163
"1712","TNRIV","UT","TN2015","tnmine","GGR-AMC","live",NA,"2",15668.8637142857,175889.096595238,560.86645254218,605.20371211926,9.76648954166866e-06,0.994901014384124,6,637.821696722068,0.0245662130887238
"1713","TNRIV","UT","TN2015","tnmine","Arg-AMC","live",NA,"2",81065.0871428571,129129.672380952,1213.85250351255,1225.04032069396,3.01183113815636e-07,0.999103944739159,6,637.821696722068,0.127096785135206
"1714","TNRIV","UT","TN2015","tnmine","Leu-AMC","live",NA,"1",384752.832,111335.542266667,4498.29710611259,4664.33540618125,1.12000727937521e-07,0.999453543965235,6,637.821696722068,0.60322945107911
"1715","TNRIV","UT","TN2015","tnmine","Gly-AMC","live",NA,"3",68331.8430480712,110004.020033472,711.518967983101,736.462550734041,7.04840393651267e-08,0.999566490743838,6,637.821696722068,0.10713314300728
"1716","TNRIV","UT","TN2015","tnmine","Leu-AMC","killed",NA,"4",1737.41742857139,107427.496271429,470.826824151398,494.783182360666,0.0210161305498862,0.772948410062384,6,637.821696722068,0.00272398608811903
"1717","TNRIV","UT","TN2015","tnmine","Pyr-AMC","live",NA,"2",2239.25203086051,130496.501650089,392.999861481528,417.773141049436,0.00468817748614613,0.890307066061614,6,637.821696722068,0.0035107805870647
"1718","TNRIV","UT","TN2015","tnmine","Pyr-AMC","live",NA,"3",2949.31285714286,131932.510095238,1408.84003400598,1500.31480637575,0.104424793331314,0.522813318343061,6,637.821696722068,0.0046240397156449
"1719","TNRIV","UT","TN2015","tnmine","Leu-AMC","live",NA,"3",428909.906571429,108191.864195238,5122.26032519378,5382.88843068168,1.21932843812188e-07,0.999429831214036,6,637.821696722068,0.672460514867569
"1720","TNRIV","UT","TN2015","tnmine","Leu-AMC","live",NA,"2",408576.266364392,109523.883784688,8671.35898186774,9096.3203245089,1.21368047551848e-06,0.998201517246188,6,637.821696722068,0.6405806959283
"1721","TNRIV","UT","TN2015","tnmine","Gly-AMC","live",NA,"2",68934.5766984663,114614.08987103,1184.93905902485,1212.29919468521,5.22795524939819e-07,0.998819503212174,6,637.821696722068,0.10807813069505
"1722","TNRIV","UT","TN2015","tnmine","GGR-AMC","killed",NA,"4",-1699.50759635079,177924.620338857,335.264951218224,364.505173491338,0.00713467376508972,0.865302901711385,6,637.821696722068,-0.00266454967757448
"1723","TNRIV","UT","TN2015","tnmine","Pyr-AMC","live",NA,"1",3538.41573320115,133456.177637896,741.155179789876,785.061689538458,0.00881296175660201,0.850706668357166,6,637.821696722068,0.00554765658080618
"1724","TNRIV","UT","TN2015","tnmine","Arg-AMC","killed",NA,"4",2279.58543382786,122856.651229674,790.921354850685,807.679064534693,0.0449140747838876,0.674982188892067,6,637.821696722068,0.00357401675976725
"1725","TNRIV2","UT","TN2015","tnmine","Pyr-AMC","killed",NA,"4",-3150.25061691246,141612.380555221,1520.77523635456,1607.77317832588,0.107050923881726,0.517550087940535,6,726.623204242424,-0.00433546657816538
"1726","TNRIV2","UT","TN2015","tnmine","Gly-AMC","killed",NA,"4",8993.67531880779,126416.515351357,1120.44367039351,1150.51515780058,0.00130710642478305,0.941546894209313,6,726.623204242424,0.0123773577093297
"1727","TNRIV2","UT","TN2015","tnmine","Pyr-AMC","live",NA,"1",-9.96518322668658,139141.075259581,1268.06333776063,1328.41585586956,0.994106137257408,1.54391002561163e-05,6,726.623204242424,-1.37143751651535e-05
"1728","TNRIV2","UT","TN2015","tnmine","GGR-AMC","live",NA,"2",28855.9109678386,183539.45087088,650.564021099864,692.733874267847,1.54490594149446e-06,0.997970970301857,6,726.623204242424,0.0397123444439457
"1729","TNRIV2","UT","TN2015","tnmine","Pyr-AMC","live",NA,"2",2410.02599759373,132677.711335472,896.303725479306,939.180456735851,0.0547233400320921,0.643808450170943,6,726.623204242424,0.00331674791490648
"1730","TNRIV2","UT","TN2015","tnmine","Leu-AMC","killed",NA,"4",559.51812715619,111122.740755052,461.274721988225,480.171501200894,0.291869528714516,0.268915844417329,6,726.623204242424,0.000770025129791365
"1731","TNRIV2","UT","TN2015","tnmine","GGR-AMC","live",NA,"1",30932.140244636,176234.693556246,627.350523462811,666.254044697616,1.01242395979955e-06,0.998357344104833,6,726.623204242424,0.0425697115974789
"1732","TNRIV2","UT","TN2015","tnmine","Leu-AMC","live",NA,"2",108840.342780894,118483.198637723,722.058777640063,746.27296572898,1.16186170829265e-08,0.999823985338693,6,726.623204242424,0.149789247226657
"1733","TNRIV2","UT","TN2015","tnmine","Leu-AMC","live",NA,"3",112452.914047043,121873.35354217,1671.23694004633,1738.02838761903,2.92268014860182e-07,0.999117304125055,6,726.623204242424,0.154760972936842
"1734","TNRIV2","UT","TN2015","tnmine","Arg-AMC","live",NA,"3",33483.3496099504,134787.837687236,485.863227021238,490.352467772294,2.65633229286763e-07,0.999158479625144,6,726.623204242424,0.0460807601717869
"1735","TNRIV2","UT","TN2015","tnmine","Arg-AMC","killed",NA,"4",427.762897322276,131801.111125024,549.47173903083,556.071553369476,0.479757423057986,0.131578802394862,6,726.623204242424,0.000588699748129102
"1736","TNRIV2","UT","TN2015","tnmine","Pyr-AMC","live",NA,"3",1912.06957685064,139505.964989595,1579.45195513318,1665.16600264676,0.292690440209692,0.268140433016914,6,726.623204242424,0.00263144579706088
"1737","TNRIV2","UT","TN2015","tnmine","Arg-AMC","live",NA,"2",32317.2677142857,138527.691904762,770.03994157547,777.137233926728,1.92674258984017e-06,0.997734145286346,6,726.623204242424,0.0444759643314441
"1738","TNRIV2","UT","TN2015","tnmine","GGR-AMC","live",NA,"3",30069.8257557102,181636.570351032,1321.61125725093,1412.49797225697,2.21039659956605e-05,0.992332341316799,6,726.623204242424,0.041382969302585
"1739","TNRIV2","UT","TN2015","tnmine","GGR-AMC","killed",NA,"4",448.566243194169,178407.580943739,1148.2433571613,1229.4190142754,0.715966055435022,0.0367505685462122,6,726.623204242424,0.000617329918140783
"1740","TNRIV2","UT","TN2015","tnmine","Gly-AMC","live",NA,"3",29055.9713157387,127378.37565209,2190.20550417633,2246.86414625945,0.00018658411771746,0.977777197219974,6,726.623204242424,0.0399876733169187
"1741","TNRIV2","UT","TN2015","tnmine","Leu-AMC","live",NA,"1",110713.421954174,123838.341589589,2221.28630601784,2285.30553680032,9.69624850126994e-07,0.998392430340559,6,726.623204242424,0.152367033295617
"1742","TNRIV2","UT","TN2015","tnmine","Arg-AMC","live",NA,"1",34516.2994285714,135448.057142857,616.506712057003,622.188921687622,6.09371955276815e-07,0.998725519188586,6,726.623204242424,0.0475023357732679
"1743","TNRIV2","UT","TN2015","tnmine","Gly-AMC","live",NA,"1",28341.8989183395,132507.029246736,2765.01301752369,2805.92945402221,0.000510690612066482,0.963325067443706,6,726.623204242424,0.0390049461025521
"1744","TNRIV2","UT","TN2015","tnmine","Gly-AMC","live",NA,"2",30997.7050277696,130044.497393063,2557.62756404036,2607.34953191702,0.000265903475151998,0.973490161433366,6,726.623204242424,0.0426599437601057
"1745","WATERPLANT","UT","TN2015","tnmine","Gly-AMC","killed",NA,"4",6695.16693165393,126734.939416168,524.369676129267,510.519156196064,0.000216820980103414,0.976051137996538,6,715.804237575757,0.00935334911445721
"1746","WATERPLANT","UT","TN2015","tnmine","Pyr-AMC","killed",NA,"4",-4651.16540309665,152291.604214273,1509.37513944757,1518.32797217093,0.0368771310675278,0.703610353001685,6,715.804237575757,-0.00649781764194206
"1747","WATERPLANT","UT","TN2015","tnmine","Leu-AMC","live",NA,"2",72294.7501966733,123394.37608993,919.177077199394,901.799517987616,1.56622104765453e-07,0.999353804232785,6,715.804237575757,0.10099793547118
"1748","WATERPLANT","UT","TN2015","tnmine","Gly-AMC","live",NA,"1",22974.506368698,133949.407458114,747.803164924754,721.244999975044,6.68735637338728e-06,0.995780066185666,6,715.804237575757,0.032096074824182
"1749","WATERPLANT","UT","TN2015","tnmine","Leu-AMC","live",NA,"1",69810.0135458775,116548.009050416,1311.30248303142,1282.73144329295,7.45196878363987e-07,0.998590653404359,6,715.804237575757,0.0975266838071619
"1750","WATERPLANT","UT","TN2015","tnmine","GGR-AMC","killed",NA,"4",8244.50084046812,194760.975111932,2384.86085415853,2422.05508529786,0.0258881413823649,0.74923132951459,6,715.804237575757,0.0115178150780304
"1751","WATERPLANT","UT","TN2015","tnmine","Pyr-AMC","live",NA,"2",926.698357199775,140965.208864437,1538.36594842307,1530.61900221403,0.579396441724559,0.0831734400853174,6,715.804237575757,0.00129462541370007
"1752","WATERPLANT","UT","TN2015","tnmine","Gly-AMC","live",NA,"3",24492.7273731077,139450.121081033,724.843747835143,705.646270948538,4.57560721423429e-06,0.996508953015139,6,715.804237575757,0.034217075126655
"1753","WATERPLANT","UT","TN2015","tnmine","Pyr-AMC","live",NA,"1",2257.81226451067,136211.939881779,1271.00933424307,1260.87737158571,0.150314885050459,0.44099511991157,6,715.804237575757,0.0031542314867502
"1754","WATERPLANT","UT","TN2015","tnmine","Arg-AMC","killed",NA,"4",1686.13131153794,129778.160107874,693.998302091346,666.111847886937,0.0720128487200147,0.596078218622213,6,715.804237575757,0.00235557604024311
"1755","WATERPLANT","UT","TN2015","tnmine","GGR-AMC","live",NA,"3",30597.8906648688,178018.137986723,542.905926783195,550.865495219631,5.93434337384559e-07,0.99874229258653,6,715.804237575757,0.0427461714511441
"1756","WATERPLANT","UT","TN2015","tnmine","Pyr-AMC","live",NA,"3",2896.34596330272,137725.921697248,771.233816617177,770.16191364383,0.0198526571419176,0.779048980311154,6,715.804237575757,0.00404628222530771
"1757","WATERPLANT","UT","TN2015","tnmine","Leu-AMC","killed",NA,"4",2566.90196159401,113556.044498245,474.904629027015,468.930748090275,0.00567295627256223,0.879572449991893,6,715.804237575757,0.00358603906884855
"1758","WATERPLANT","UT","TN2015","tnmine","Leu-AMC","live",NA,"3",78853.837936236,126046.507246696,999.701586866131,986.258708675814,1.54837523591864e-07,0.999357495821117,6,715.804237575757,0.110161177870773
"1759","WATERPLANT","UT","TN2015","tnmine","GGR-AMC","live",NA,"2",31168.118012999,186360.961355618,489.553902930342,494.828983311347,3.6458353493277e-07,0.999014148490637,6,715.804237575757,0.0435427961680659
"1760","WATERPLANT","UT","TN2015","tnmine","Gly-AMC","live",NA,"2",24919.2929906186,126597.936382427,425.466098541401,410.355706722307,5.08890896620112e-07,0.998835304587769,6,715.804237575757,0.0348130000948496
"1761","WATERPLANT","UT","TN2015","tnmine","Arg-AMC","live",NA,"1",58304.6802989856,147290.67110162,985.82913015107,937.378037827354,4.89459639975543e-07,0.998857752823167,6,715.804237575757,0.0814533880051456
"1762","WATERPLANT","UT","TN2015","tnmine","GGR-AMC","live",NA,"1",29677.9504796286,188083.552928314,1689.48578953187,1699.85681024735,6.16749421041581e-05,0.987203012722983,6,715.804237575757,0.0414609874064732
"1763","WATERPLANT","UT","TN2015","tnmine","Arg-AMC","live",NA,"3",61357.1498682494,143861.515797283,1068.77383721907,1020.03790121269,5.51259162593303e-07,0.998787799405909,6,715.804237575757,0.0857177795929932
"1764","WATERPLANT","UT","TN2015","tnmine","Arg-AMC","live",NA,"2",59596.3243130893,145232.574978708,507.869352362393,484.303919323299,3.16279572522765e-08,0.999709598459848,6,715.804237575757,0.0832578534529587
"1765","WFPC","UT","TN2015","tnmine","Leu-AMC","killed",NA,"4",2566.90196159401,113556.044498245,474.904629027015,468.930748090275,0.00567295627256223,0.879572449991893,6,715.804237575757,0.00358603906884855
"1766","WFPC","UT","TN2015","tnmine","Gly-AMC","killed",NA,"4",6695.16693165393,126734.939416168,524.369676129267,510.519156196064,0.000216820980103414,0.976051137996538,6,715.804237575757,0.00935334911445721
"1767","WFPC","UT","TN2015","tnmine","Arg-AMC","live",NA,"2",59596.3243130893,145232.574978708,507.869352362393,484.303919323299,3.16279572522765e-08,0.999709598459848,6,715.804237575757,0.0832578534529587
"1768","WFPC","UT","TN2015","tnmine","GGR-AMC","killed",NA,"4",8244.50084046812,194760.975111932,2384.86085415853,2422.05508529786,0.0258881413823649,0.74923132951459,6,715.804237575757,0.0115178150780304
"1769","WFPC","UT","TN2015","tnmine","Pyr-AMC","killed",NA,"4",-4651.16540309665,152291.604214273,1509.37513944757,1518.32797217093,0.0368771310675278,0.703610353001685,6,715.804237575757,-0.00649781764194206
"1770","WFPC","UT","TN2015","tnmine","Leu-AMC","live",NA,"2",72294.7501966733,123394.37608993,919.177077199394,901.799517987616,1.56622104765453e-07,0.999353804232785,6,715.804237575757,0.10099793547118
"1771","WFPC","UT","TN2015","tnmine","Leu-AMC","live",NA,"1",69810.0135458775,116548.009050416,1311.30248303142,1282.73144329295,7.45196878363987e-07,0.998590653404359,6,715.804237575757,0.0975266838071619
"1772","WFPC","UT","TN2015","tnmine","Arg-AMC","live",NA,"1",58304.6802989856,147290.67110162,985.82913015107,937.378037827354,4.89459639975543e-07,0.998857752823167,6,715.804237575757,0.0814533880051456
"1773","WFPC","UT","TN2015","tnmine","Arg-AMC","killed",NA,"4",1686.13131153794,129778.160107874,693.998302091346,666.111847886937,0.0720128487200147,0.596078218622213,6,715.804237575757,0.00235557604024311
"1774","WFPC","UT","TN2015","tnmine","Arg-AMC","live",NA,"3",61357.1498682494,143861.515797283,1068.77383721907,1020.03790121269,5.51259162593303e-07,0.998787799405909,6,715.804237575757,0.0857177795929932
"1775","WFPC","UT","TN2015","tnmine","Gly-AMC","live",NA,"1",22974.506368698,133949.407458114,747.803164924754,721.244999975044,6.68735637338728e-06,0.995780066185666,6,715.804237575757,0.032096074824182
"1776","WFPC","UT","TN2015","tnmine","Gly-AMC","live",NA,"2",24919.2929906186,126597.936382427,425.466098541401,410.355706722307,5.08890896620112e-07,0.998835304587769,6,715.804237575757,0.0348130000948496
"1777","WFPC","UT","TN2015","tnmine","Gly-AMC","live",NA,"3",24492.7273731077,139450.121081033,724.843747835143,705.646270948538,4.57560721423429e-06,0.996508953015139,6,715.804237575757,0.034217075126655
"1778","WFPC","UT","TN2015","tnmine","Leu-AMC","live",NA,"3",78853.837936236,126046.507246696,999.701586866131,986.258708675814,1.54837523591864e-07,0.999357495821117,6,715.804237575757,0.110161177870773
"1779","WFPC","UT","TN2015","tnmine","Pyr-AMC","live",NA,"1",2257.81226451067,136211.939881779,1271.00933424307,1260.87737158571,0.150314885050459,0.44099511991157,6,715.804237575757,0.0031542314867502
"1780","WFPC","UT","TN2015","tnmine","Pyr-AMC","live",NA,"2",926.698357199775,140965.208864437,1538.36594842307,1530.61900221403,0.579396441724559,0.0831734400853174,6,715.804237575757,0.00129462541370007
"1781","WFPC","UT","TN2015","tnmine","Pyr-AMC","live",NA,"3",2896.34596330272,137725.921697248,771.233816617177,770.16191364383,0.0198526571419176,0.779048980311154,6,715.804237575757,0.00404628222530771
"1782","WFPC","UT","TN2015","tnmine","GGR-AMC","live",NA,"1",29677.9504796286,188083.552928314,1689.48578953187,1699.85681024735,6.16749421041581e-05,0.987203012722983,6,715.804237575757,0.0414609874064732
"1783","WFPC","UT","TN2015","tnmine","GGR-AMC","live",NA,"2",31168.118012999,186360.961355618,489.553902930342,494.828983311347,3.6458353493277e-07,0.999014148490637,6,715.804237575757,0.0435427961680659
"1784","WFPC","UT","TN2015","tnmine","GGR-AMC","live",NA,"3",30597.8906648688,178018.137986723,542.905926783195,550.865495219631,5.93434337384559e-07,0.99874229258653,6,715.804237575757,0.0427461714511441
